chemName,GeneId,action,chemId
lenvatinib,SLC22A2,unknown,CHEMBL1289601
lenvatinib,SLCO1B1,unknown,CHEMBL1289601
lenvatinib,ABCB11,unknown,CHEMBL1289601
lenvatinib,SLCO1B3,unknown,CHEMBL1289601
nintedanib,FLT1,yes,CHEMBL502835
nintedanib,KDR,yes,CHEMBL502835
nintedanib,FLT4,yes,CHEMBL502835
nintedanib,PDGFRA,yes,CHEMBL502835
nintedanib,PDGFRB,yes,CHEMBL502835
nintedanib,FGFR1,yes,CHEMBL502835
nintedanib,FGFR2,yes,CHEMBL502835
nintedanib,FGFR3,yes,CHEMBL502835
nintedanib,FLT3,unknown,CHEMBL502835
nintedanib,LCK,unknown,CHEMBL502835
nintedanib,LYN,unknown,CHEMBL502835
nintedanib,SRC,unknown,CHEMBL502835
nintedanib,UGT1A1,unknown,CHEMBL502835
nintedanib,UGT1A7,unknown,CHEMBL502835
nintedanib,UGT1A8,unknown,CHEMBL502835
nintedanib,UGT1A10,unknown,CHEMBL502835
nintedanib,CYP3A4,no,CHEMBL502835
nintedanib,ALB,unknown,CHEMBL502835
nintedanib,ABCB1,no,CHEMBL502835
nintedanib,SLC22A1,unknown,CHEMBL502835
nintedanib,ABCG2,unknown,CHEMBL502835
olodaterol,ADRB2,yes,CHEMBL605846
olodaterol,CYP2C9,no,CHEMBL605846
olodaterol,CYP2C8,no,CHEMBL605846
vilanterol,ADRB2,yes,CHEMBL1198857
vilanterol,CYP3A4,no,CHEMBL1198857
ivabradine,HCN2,unknown,CHEMBL471737
ivabradine,CYP3A4,no,CHEMBL471737
tetracaine,RYR1,yes,CHEMBL698
tetracaine,RYR2,yes,CHEMBL698
tetracaine,SCN9A,yes,CHEMBL698
eugenol,ESR1,unknown,CHEMBL42710
eugenol,ESR2,unknown,CHEMBL42710
eugenol,AR,unknown,CHEMBL42710
eugenol,TRPV3,unknown,CHEMBL42710
amylocaine,SCN9A,yes,CHEMBL1740065
trimebutine,OPRM1,yes,CHEMBL190044
trimebutine,CACNA1A,yes,CHEMBL190044
trimebutine,KCNN3,yes,CHEMBL190044
trimebutine,CACNA1I,unknown,CHEMBL190044
trimebutine,CHRM1,yes,CHEMBL190044
trimebutine,CHRM2,yes,CHEMBL190044
trimebutine,CHRM3,yes,CHEMBL190044
trimebutine,CHRM4,yes,CHEMBL190044
trimebutine,CYP3A4,no,CHEMBL190044
pinaverium,CACNA1S,yes,CHEMBL1909324
pinaverium,CYP3A4,no,CHEMBL1909324
xanthinol,RPL3,no,CHEMBL1624126
xanthinol,NNT,yes,CHEMBL1624126
xanthinol,GAPDH,yes,CHEMBL1624126
xanthinol,IDH3A,yes,CHEMBL1624126
xanthinol,OGDH,yes,CHEMBL1624126
xanthinol,MDH2,yes,CHEMBL1624126
chlortetracycline,rpsC,yes,CHEMBL404520
chlortetracycline,rpsH,yes,CHEMBL404520
chlortetracycline,rpsS,yes,CHEMBL404520
chlortetracycline,rpsN,yes,CHEMBL404520
chlortetracycline,rpsG,yes,CHEMBL404520
chlortetracycline,ALB,no,CHEMBL404520
benzoyl peroxide,CAT,unknown,CHEMBL1200370
benzoyl peroxide,GPX8,unknown,CHEMBL1200370
benzoyl peroxide,AZIN2,unknown,CHEMBL1200370
benzoyl peroxide,PRKCZ,unknown,CHEMBL1200370
benzoyl peroxide,SOD2,unknown,CHEMBL1200370
benzoyl peroxide,CAT,unknown,CHEMBL1200370
quinagolide,DRD2,unknown,CHEMBL290962
quinagolide,DRD2,unknown,CHEMBL2218861
quinagolide,DRD5,unknown,CHEMBL290962
quinagolide,DRD5,unknown,CHEMBL2218861
somatrem,GHR,yes,CHEMBL1201620
somatrem,IGF1R,yes,CHEMBL1201620
somatostatin,SSTR1,yes,CHEMBL1823872
somatostatin,SSTR2,yes,CHEMBL1823872
somatostatin,SSTR3,yes,CHEMBL1823872
somatostatin,SSTR4,yes,CHEMBL1823872
somatostatin,SSTR5,yes,CHEMBL1823872
somatostatin,CYP3A4,no,CHEMBL1823872
somatostatin,ABCB1,unknown,CHEMBL1823872
elvitegravir,pol,yes,CHEMBL204656
elvitegravir,CYP3A4,no,CHEMBL204656
elvitegravir,UGT1A1,no,CHEMBL204656
daclatasvir,NS5A,yes,CHEMBL2023898
daclatasvir,CYP3A5,unknown,CHEMBL2023898
daclatasvir,CYP3A4,unknown,CHEMBL2023898
daclatasvir,CYP3A43,unknown,CHEMBL2023898
daclatasvir,CYP3A7,unknown,CHEMBL2023898
daclatasvir,ABCB1,unknown,CHEMBL2023898
daclatasvir,SLCO1B1,unknown,CHEMBL2023898
daclatasvir,SLCO1B3,unknown,CHEMBL2023898
daclatasvir,ABCG2,unknown,CHEMBL2023898
ancestim,KIT,yes,CHEMBL2108975
methoxy polyethylene glycol-epoetin beta,EPOR,yes,CHEMBL3707314
turoctocog alfa,F9,yes,CHEMBL2108286
turoctocog alfa,F10,yes,CHEMBL2108286
turoctocog alfa,F2,yes,CHEMBL2108286
nitrous acid,HBA1,yes,CHEMBL1161681
nitrous acid,HBB,yes,CHEMBL1161681
nitrous acid,MB,unknown,CHEMBL1161681
calcium carbimide,ALDH3B2,yes,CHEMBL3301667
calcium carbimide,CAT,no,CHEMBL3301667
paraldehyde,ALDH2,no,CHEMBL1410743
stiripentol,GABRQ,yes,CHEMBL1983350
stiripentol,LDHA,yes,CHEMBL1983350
stiripentol,LDHB,yes,CHEMBL1983350
stiripentol,CYP2C19,unknown,CHEMBL1983350
stiripentol,CYP2D6,unknown,CHEMBL1983350
stiripentol,CYP3A4,unknown,CHEMBL1983350
stiripentol,CYP1A2,unknown,CHEMBL1983350
stiripentol,CYP2C9,unknown,CHEMBL1983350
eslicarbazepine acetate,P2RX4,yes,CHEMBL87992
eslicarbazepine acetate,CYP2C19,no,CHEMBL87992
eslicarbazepine acetate,CYP3A4,no,CHEMBL87992
eslicarbazepine acetate,UGT1A1,unknown,CHEMBL87992
zucapsaicin,TRPV1,yes,CHEMBL313971
zucapsaicin,CYP1A2,unknown,CHEMBL313971
zucapsaicin,CYP2C19,unknown,CHEMBL313971
zucapsaicin,CYP2C9,unknown,CHEMBL313971
zucapsaicin,CYP2E1,unknown,CHEMBL313971
aurothioglucose,ADCY1,unknown,CHEMBL2354773
aurothioglucose,ADCY2,unknown,CHEMBL2354773
aurothioglucose,ADCY5,unknown,CHEMBL2354773
peginterferon beta-1a,IFNAR1,unknown,CHEMBL2108677
peginterferon beta-1a,CYP1A2,unknown,CHEMBL2108677
dienogest,PGR,yes,CHEMBL1201864
dienogest,AR,yes,CHEMBL1201864
dienogest,CYP3A4,unknown,CHEMBL1201864
medrogestone,PGR,yes,CHEMBL2106825
medrogestone,CYP3A4,no,CHEMBL2106825
medrogestone,ALB,no,CHEMBL2106825
medrogestone,SHBG,no,CHEMBL2106825
medrogestone,SERPINA6,no,CHEMBL2106825
brexpiprazole,HTR1A,yes,CHEMBL2105760
brexpiprazole,DRD2,yes,CHEMBL2105760
brexpiprazole,HTR2A,yes,CHEMBL2105760
brexpiprazole,ADRA2C,yes,CHEMBL2105760
brexpiprazole,ADRA1B,yes,CHEMBL2105760
brexpiprazole,CYP2D6,no,CHEMBL2105760
brexpiprazole,CYP3A4,no,CHEMBL2105760
copper,APP,unknown,CHEMBL55643
copper,AHCY,unknown,CHEMBL55643
copper,HIST1H2BC,unknown,CHEMBL55643
copper,GAPDH,unknown,CHEMBL55643
copper,NME1,unknown,CHEMBL55643
copper,HIST1H1E,unknown,CHEMBL55643
copper,PRDX1,unknown,CHEMBL55643
copper,S100A8,unknown,CHEMBL55643
copper,RPSA,unknown,CHEMBL55643
copper,ACTG1,unknown,CHEMBL55643
copper,ENO1,unknown,CHEMBL55643
copper,EEF1A1,unknown,CHEMBL55643
copper,KRT8,unknown,CHEMBL55643
copper,P4HB,unknown,CHEMBL55643
copper,PDIA3,unknown,CHEMBL55643
copper,HSPD1,unknown,CHEMBL55643
copper,HSPA13,unknown,CHEMBL55643
copper,HSPA5,unknown,CHEMBL55643
copper,HSP90B1,unknown,CHEMBL55643
copper,TF,unknown,CHEMBL55643
copper,Lyar,unknown,CHEMBL55643
copper,RPS2,unknown,CHEMBL55643
copper,SRSF1,unknown,CHEMBL55643
copper,HNRNPA2B1,unknown,CHEMBL55643
copper,HNRNPH1,unknown,CHEMBL55643
copper,HNRNPH3,unknown,CHEMBL55643
copper,cbiD,unknown,CHEMBL55643
copper,HNRNPL,unknown,CHEMBL55643
copper,SFPQ,unknown,CHEMBL55643
copper,SF3A2,unknown,CHEMBL55643
copper,RACK1,unknown,CHEMBL55643
copper,ACTN1,unknown,CHEMBL55643
copper,ACY1,unknown,CHEMBL55643
copper,ANXA4,unknown,CHEMBL55643
copper,ANXA5,unknown,CHEMBL55643
copper,CALR,unknown,CHEMBL55643
copper,PKM,unknown,CHEMBL55643
copper,AKR1A1,unknown,CHEMBL55643
copper,CYB5R3,unknown,CHEMBL55643
copper,GSR,unknown,CHEMBL55643
copper,TKT,unknown,CHEMBL55643
copper,PRDX2,unknown,CHEMBL55643
copper,PRDX6,unknown,CHEMBL55643
copper,PPIA,unknown,CHEMBL55643
copper,HSPA8,unknown,CHEMBL55643
copper,HSP90AA1,unknown,CHEMBL55643
copper,PTGES3,unknown,CHEMBL55643
copper,STIP1,unknown,CHEMBL55643
copper,EEF1A1L14,unknown,CHEMBL55643
copper,EIF6,unknown,CHEMBL55643
copper,EIF4A1,unknown,CHEMBL55643
copper,GPI,unknown,CHEMBL55643
copper,LDHA,unknown,CHEMBL55643
copper,PGK1,unknown,CHEMBL55643
copper,TUBA3C,unknown,CHEMBL55643
copper,TUBB,unknown,CHEMBL55643
copper,CFL1,unknown,CHEMBL55643
copper,YWHAB,unknown,CHEMBL55643
copper,GOT1,unknown,CHEMBL55643
copper,GSS,unknown,CHEMBL55643
copper,HDGF,unknown,CHEMBL55643
copper,IDH3A,unknown,CHEMBL55643
copper,CLIC1,unknown,CHEMBL55643
copper,PSME1,unknown,CHEMBL55643
copper,PEBP1,unknown,CHEMBL55643
copper,PGAM1,unknown,CHEMBL55643
copper,RANBP1,unknown,CHEMBL55643
copper,UGDH,unknown,CHEMBL55643
copper,B2M,unknown,CHEMBL55643
copper,SCO1,unknown,CHEMBL55643
copper,PRNP,unknown,CHEMBL55643
copper,GLRA1,unknown,CHEMBL55643
copper,HTT,unknown,CHEMBL55643
copper,NEIL1,unknown,CHEMBL55643
copper,NEIL2,unknown,CHEMBL55643
copper,HEPHL1,unknown,CHEMBL55643
copper,SERPINE1,unknown,CHEMBL55643
copper,S100A2,unknown,CHEMBL55643
copper,S100A4,unknown,CHEMBL55643
copper,SNCA,unknown,CHEMBL55643
copper,BDNF,unknown,CHEMBL55643
copper,PARK7,unknown,CHEMBL55643
copper,IAPP,unknown,CHEMBL55643
copper,TAC3,unknown,CHEMBL55643
copper,A1BG,unknown,CHEMBL55643
copper,AFM,unknown,CHEMBL55643
copper,AGT,unknown,CHEMBL55643
copper,AHSG,unknown,CHEMBL55643
copper,APCS,unknown,CHEMBL55643
copper,APOA1,unknown,CHEMBL55643
copper,APOA2,unknown,CHEMBL55643
copper,APOA4,unknown,CHEMBL55643
copper,APOBR,unknown,CHEMBL55643
copper,APOC2,unknown,CHEMBL55643
copper,APOC3,unknown,CHEMBL55643
copper,APOD,unknown,CHEMBL55643
copper,APOE,unknown,CHEMBL55643
copper,APOH,unknown,CHEMBL55643
copper,AZGP1,unknown,CHEMBL55643
copper,C1QC,unknown,CHEMBL55643
copper,C1S,unknown,CHEMBL55643
copper,C3,unknown,CHEMBL55643
copper,C4B,unknown,CHEMBL55643
copper,C4BPA,unknown,CHEMBL55643
copper,C5,unknown,CHEMBL55643
copper,C8B,unknown,CHEMBL55643
copper,C9,unknown,CHEMBL55643
copper,CFH,unknown,CHEMBL55643
copper,CFI,unknown,CHEMBL55643
copper,CLEC3B,unknown,CHEMBL55643
copper,CLU,unknown,CHEMBL55643
copper,F2,unknown,CHEMBL55643
copper,C1QBP,unknown,CHEMBL55643
copper,GSN,unknown,CHEMBL55643
copper,HBA1,unknown,CHEMBL55643
copper,HBB,unknown,CHEMBL55643
copper,CBX5,unknown,CHEMBL55643
copper,HPR,unknown,CHEMBL55643
copper,IGFALS,unknown,CHEMBL55643
copper,IGHG1,unknown,CHEMBL55643
copper,IGHG4,unknown,CHEMBL55643
copper,IGLL1,unknown,CHEMBL55643
copper,ITIH2,unknown,CHEMBL55643
copper,KNG1,unknown,CHEMBL55643
copper,KRT1,unknown,CHEMBL55643
copper,KRT10,unknown,CHEMBL55643
copper,KRT2,unknown,CHEMBL55643
copper,KRT9,unknown,CHEMBL55643
copper,LRG1,unknown,CHEMBL55643
copper,LUM,unknown,CHEMBL55643
copper,PGLYRP2,unknown,CHEMBL55643
copper,PLG,unknown,CHEMBL55643
copper,PON1,unknown,CHEMBL55643
copper,PPBP,unknown,CHEMBL55643
copper,SERPINA1,unknown,CHEMBL55643
copper,SERPINA4,unknown,CHEMBL55643
copper,SERPINA6,unknown,CHEMBL55643
copper,SERPINA7,unknown,CHEMBL55643
copper,SERPINC1,unknown,CHEMBL55643
copper,SERPIND1,unknown,CHEMBL55643
copper,SERPINF1,unknown,CHEMBL55643
copper,SERPINF2,unknown,CHEMBL55643
copper,SERPING1,unknown,CHEMBL55643
copper,TTR,unknown,CHEMBL55643
copper,VTN,unknown,CHEMBL55643
copper,APLP1,unknown,CHEMBL55643
copper,SOD1,unknown,CHEMBL55643
copper,AOC1,unknown,CHEMBL55643
copper,LOX,unknown,CHEMBL55643
copper,MT-CO1,unknown,CHEMBL55643
copper,TYR,unknown,CHEMBL55643
copper,DBH,unknown,CHEMBL55643
copper,PAM,unknown,CHEMBL55643
copper,MAOB,unknown,CHEMBL55643
copper,ANG,unknown,CHEMBL55643
copper,PRNP,unknown,CHEMBL55643
copper,ALB,no,CHEMBL55643
copper,A2M,no,CHEMBL55643
copper,CP,no,CHEMBL55643
copper,ATOX1,no,CHEMBL55643
copper,CCS,no,CHEMBL55643
copper,COX17,no,CHEMBL55643
copper,HEPH,no,CHEMBL55643
copper,F5,no,CHEMBL55643
copper,F8,no,CHEMBL55643
copper,TESMIN,no,CHEMBL55643
copper,SLC31A1,no,CHEMBL55643
copper,SLC11A2,no,CHEMBL55643
copper,ATP7A,no,CHEMBL55643
copper,ATP7B,no,CHEMBL55643
copper,SLC31A2,unknown,CHEMBL55643
oxygen,MT-CO1,unknown,CHEMBL1234886
oxygen,NOX1,unknown,CHEMBL1234886
oxygen,HBB,unknown,CHEMBL1234886
oxygen,HBA1,unknown,CHEMBL1234886
protamine sulfate,F10,unknown,CHEMBL1201651
protamine sulfate,SERPINC1,unknown,CHEMBL1201651
sincalide,SLCO1B3,unknown,CHEMBL1121
sonidegib,SMO,unknown,CHEMBL2105737
sonidegib,CYP3A4,unknown,CHEMBL2105737
ferric pyrophosphate,FTL,yes,CHEMBL4297752
ferric pyrophosphate,HBA1,yes,CHEMBL4297752
ferric pyrophosphate,HBB,yes,CHEMBL4297752
sodium citrate,SLC25A21,no,CHEMBL1355
sodium citrate,SLC13A2,no,CHEMBL1355
sodium citrate,SLC13A5,no,CHEMBL1355
sodium citrate,SLC25A1,no,CHEMBL1355
etizolam,PTAFR,unknown,CHEMBL1289779
etizolam,GABRQ,yes,CHEMBL1289779
etizolam,GABRG3,yes,CHEMBL1289779
etizolam,CYP3A4,unknown,CHEMBL1289779
etizolam,CYP2C18,unknown,CHEMBL1289779
etizolam,CYP2C19,unknown,CHEMBL1289779
dasabuvir,NS5b,yes,CHEMBL3137312
dasabuvir,CYP2C8,no,CHEMBL3137312
dasabuvir,CYP3A4,no,CHEMBL3137312
dasabuvir,CYP2D6,no,CHEMBL3137312
dasabuvir,UGT1A1,unknown,CHEMBL3137312
dasabuvir,ABCG2,unknown,CHEMBL3137312
dasabuvir,ABCB5,no,CHEMBL3137312
dasabuvir,ABCB1,unknown,CHEMBL3137312
viloxazine,SLC6A2,yes,CHEMBL306700
viloxazine,CYP1A2,no,CHEMBL306700
nisoxetine,SLC6A4,unknown,CHEMBL295467
etoperidone,ADRA1D,unknown,CHEMBL1743259
etoperidone,ADRA2C,unknown,CHEMBL1743259
etoperidone,DRD2,unknown,CHEMBL1743259
etoperidone,CHRM5,unknown,CHEMBL1743259
etoperidone,HTR2A,yes,CHEMBL1743259
etoperidone,HTR2C,yes,CHEMBL1743259
etoperidone,SLC6A4,no,CHEMBL1743259
etoperidone,SLC6A2,no,CHEMBL1743259
etoperidone,SLC6A3,no,CHEMBL1743259
lobeglitazone,PPARG,yes,CHEMBL3585580
lobeglitazone,CYP1A2,no,CHEMBL3585580
lobeglitazone,CYP2C9,no,CHEMBL3585580
lobeglitazone,CYP2C19,no,CHEMBL3585580
lobeglitazone,CYP3A4,no,CHEMBL3585580
lobeglitazone,CYP2C8,no,CHEMBL3585580
lobeglitazone,SLCO1B1,no,CHEMBL3585580
lobeglitazone,SLCO3A1,no,CHEMBL3585580
lobeglitazone,ABCB1,no,CHEMBL3585580
netoglitazone,CYP3A4,no,CHEMBL93747
netoglitazone,CYP2C8,no,CHEMBL93747
rivoglitazone,CYP3A4,no,CHEMBL2104753
rivoglitazone,CYP2C8,no,CHEMBL2104753
ciglitazone,PPARG,unknown,CHEMBL7002
ciglitazone,CYP3A4,no,CHEMBL7002
ciglitazone,CYP2C8,no,CHEMBL7002
cirazoline,ADRA1A,yes,CHEMBL13852
cirazoline,ADRA1B,yes,CHEMBL13852
cirazoline,ADRA1D,yes,CHEMBL13852
cirazoline,ADRA2C,yes,CHEMBL13852
arotinolol,ADRB1,yes,CHEMBL93298
arotinolol,ADRB2,yes,CHEMBL93298
arotinolol,ADRA1D,yes,CHEMBL93298
arotinolol,CYP2D6,no,CHEMBL93298
arotinolol,ALB,no,CHEMBL93298
arotinolol,ORM1,no,CHEMBL93298
moxisylyte,ADRA2C,yes,CHEMBL159226
moxisylyte,BCHE,no,CHEMBL159226
moxisylyte,CYP3A7,no,CHEMBL159226
pholcodine,OPRM1,yes,CHEMBL2105224
pholcodine,OPRK1,yes,CHEMBL2105224
pholcodine,OPRD1,unknown,CHEMBL2105224
limaprost,PTGER1,unknown,CHEMBL2107456
limaprost,PTGER2,yes,CHEMBL2107456
limaprost,PTGER3,unknown,CHEMBL2107456
limaprost,PTGER4,unknown,CHEMBL2107456
loxoprofen,PTGS2,yes,CHEMBL19299
loxoprofen,PTGS1,yes,CHEMBL19299
loxoprofen,CBR1,no,CHEMBL19299
loxoprofen,CYP3A7,unknown,CHEMBL19299
loxoprofen,UGT2B7,unknown,CHEMBL19299
dexibuprofen,PTGS2,yes,CHEMBL175
dexibuprofen,PTGS1,unknown,CHEMBL175
dexibuprofen,BCL2,unknown,CHEMBL175
dexibuprofen,THBD,unknown,CHEMBL175
dexibuprofen,PLAT,unknown,CHEMBL175
dexibuprofen,FABP2,unknown,CHEMBL175
dexibuprofen,PPARG,unknown,CHEMBL175
dexibuprofen,CFTR,unknown,CHEMBL175
dexibuprofen,SLC15A1,unknown,CHEMBL175
dexibuprofen,PPARA,unknown,CHEMBL175
dexibuprofen,GP1BA,unknown,CHEMBL175
dexibuprofen,S100A7,unknown,CHEMBL175
dexibuprofen,CYP2C8,no,CHEMBL175
dexibuprofen,CYP2C9,no,CHEMBL175
dexibuprofen,UGT1A1,unknown,CHEMBL175
dexibuprofen,UGT1A3,unknown,CHEMBL175
dexibuprofen,UGT1A9,unknown,CHEMBL175
dexibuprofen,UGT2B4,unknown,CHEMBL175
dexibuprofen,CYP2C19,unknown,CHEMBL175
dexibuprofen,AMACR,no,CHEMBL175
dexibuprofen,UGT2B7,unknown,CHEMBL175
dexibuprofen,ALB,no,CHEMBL175
dexibuprofen,ABCC4,unknown,CHEMBL175
dexibuprofen,ABCC1,unknown,CHEMBL175
dexibuprofen,SLCO1A2,unknown,CHEMBL175
dexibuprofen,SLC22A6,unknown,CHEMBL175
dexibuprofen,SLC22A8,unknown,CHEMBL175
dexibuprofen,SLC22A11,unknown,CHEMBL175
dexibuprofen,SLCO2B1,unknown,CHEMBL175
dexibuprofen,ABCB1,unknown,CHEMBL175
dexketoprofen,PTGS1,unknown,CHEMBL75435
dexketoprofen,PTGS2,unknown,CHEMBL75435
dexketoprofen,PTGS1,unknown,CHEMBL75435
dexketoprofen,PTGS2,unknown,CHEMBL75435
droxicam,PTGS1,yes,CHEMBL1213420
droxicam,PTGS2,yes,CHEMBL1213420
tolfenamic acid,PTGS1,yes,CHEMBL121626
tolfenamic acid,PTGS2,yes,CHEMBL121626
tolfenamic acid,CYP3A4,no,CHEMBL121626
firocoxib,PTGS2,unknown,CHEMBL69998
nicorandil,ABCC9,yes,CHEMBL284906
polaprezinc,TNF,unknown,CHEMBL242948
polaprezinc,IL6,unknown,CHEMBL242948
polaprezinc,IL3,unknown,CHEMBL242948
polaprezinc,FLT1,unknown,CHEMBL242948
polaprezinc,NGF,unknown,CHEMBL242948
polaprezinc,PDGFRB,unknown,CHEMBL242948
polaprezinc,HSP90AA1,unknown,CHEMBL242948
polaprezinc,HSP90AB1,unknown,CHEMBL242948
polaprezinc,SOD1,unknown,CHEMBL242948
polaprezinc,HMOX1,unknown,CHEMBL242948
polaprezinc,SOD2,unknown,CHEMBL242948
polaprezinc,GSTT1,unknown,CHEMBL242948
polaprezinc,GPX1,unknown,CHEMBL242948
polaprezinc,PRDX1,unknown,CHEMBL242948
polaprezinc,PRDX5,unknown,CHEMBL242948
blonanserin,DRD2,yes,CHEMBL178803
blonanserin,DRD3,yes,CHEMBL178803
blonanserin,HTR2A,yes,CHEMBL178803
blonanserin,CYP3A4,no,CHEMBL178803
blonanserin,ALB,no,CHEMBL178803
melperone,DRD2,yes,CHEMBL1531134
melperone,CYP2D6,unknown,CHEMBL1531134
zotepine,DRD5,yes,CHEMBL285802
zotepine,DRD2,yes,CHEMBL285802
zotepine,HTR2A,yes,CHEMBL285802
zotepine,HTR6,unknown,CHEMBL285802
zotepine,HTR7,yes,CHEMBL285802
zotepine,SLC6A2,yes,CHEMBL285802
zotepine,SLC6A4,yes,CHEMBL285802
zotepine,CYP1A2,no,CHEMBL285802
zotepine,CYP3A4,no,CHEMBL285802
barnidipine,CACNA1C,yes,CHEMBL2103761
barnidipine,CYP3A4,no,CHEMBL2103761
conestat alfa,C1R,yes,CHEMBL2108350
conestat alfa,C1S,yes,CHEMBL2108350
conestat alfa,KLKB1,yes,CHEMBL2108350
conestat alfa,F12,yes,CHEMBL2108350
conestat alfa,F2,yes,CHEMBL2108350
conestat alfa,F11,yes,CHEMBL2108350
conestat alfa,PLAT,yes,CHEMBL2108350
aranidipine,CACNA1C,yes,CHEMBL2104030
aranidipine,CACNA1D,yes,CHEMBL2104030
aranidipine,CACNA1F,yes,CHEMBL2104030
aranidipine,CACNA1S,yes,CHEMBL2104030
aranidipine,ADRA2C,unknown,CHEMBL2104030
aranidipine,CYP3A4,no,CHEMBL2104030
aranidipine,ALB,no,CHEMBL2104030
aranidipine,ORM1,no,CHEMBL2104030
azelnidipine,CACNB1,unknown,CHEMBL1275868
azelnidipine,CYP3A4,unknown,CHEMBL1275868
benidipine,CACNA1A,yes,CHEMBL2105555
benidipine,CACNA1A,yes,CHEMBL2074972
benidipine,CACNA1B,yes,CHEMBL2105555
benidipine,CACNA1B,yes,CHEMBL2074972
benidipine,CACNA1I,yes,CHEMBL2105555
benidipine,CACNA1I,yes,CHEMBL2074972
benidipine,CYP3A4,no,CHEMBL2105555
benidipine,CYP3A4,no,CHEMBL2074972
benidipine,CYP3A5,no,CHEMBL2105555
benidipine,CYP3A5,no,CHEMBL2074972
cilnidipine,CACNA1B,yes,CHEMBL452076
cilnidipine,CACNA1A,yes,CHEMBL452076
cilnidipine,CYP3A4,no,CHEMBL452076
darodipine,CYP3A4,no,CHEMBL2104154
efonidipine,CACNA1I,unknown,CHEMBL2074922
efonidipine,CACNA1C,unknown,CHEMBL2074922
efonidipine,CYP3A4,unknown,CHEMBL2074922
lacidipine,CACNA1A,yes,CHEMBL460291
lacidipine,CYP3A4,unknown,CHEMBL460291
lacidipine,ALB,unknown,CHEMBL460291
lacidipine,ORM1,unknown,CHEMBL460291
levamlodipine,CACNA1C,unknown,CHEMBL2111097
levamlodipine,CACNA1D,unknown,CHEMBL2111097
levamlodipine,NOS3,unknown,CHEMBL2111097
levamlodipine,NOS2,unknown,CHEMBL2111097
levamlodipine,CYP3A4,unknown,CHEMBL2111097
levamlodipine,NOS2,unknown,CHEMBL2111097
levamlodipine,NOS3,unknown,CHEMBL2111097
levamlodipine,ALB,unknown,CHEMBL2111097
levamlodipine,ABCB1,unknown,CHEMBL2111097
levamlodipine,SLC10A2,unknown,CHEMBL2111097
levamlodipine,SLC22A5,unknown,CHEMBL2111097
niguldipine,ADRA1A,unknown,CHEMBL405355
niguldipine,CYP3A4,no,CHEMBL405355
niguldipine,ABCB1,unknown,CHEMBL405355
niludipine,CYP3A4,no,CHEMBL2106840
methylene blue,GUCY1A2,yes,CHEMBL191083
methylene blue,GUCY1A2,yes,CHEMBL550495
methylene blue,NOS1,yes,CHEMBL191083
methylene blue,NOS1,yes,CHEMBL550495
methylene blue,UGT1A4,unknown,CHEMBL191083
methylene blue,UGT1A4,unknown,CHEMBL550495
methylene blue,UGT1A9,unknown,CHEMBL191083
methylene blue,UGT1A9,unknown,CHEMBL550495
methylene blue,CYP1A2,unknown,CHEMBL191083
methylene blue,CYP1A2,unknown,CHEMBL550495
methylene blue,CYP2B6,unknown,CHEMBL191083
methylene blue,CYP2B6,unknown,CHEMBL550495
methylene blue,CYP2C8,unknown,CHEMBL191083
methylene blue,CYP2C8,unknown,CHEMBL550495
methylene blue,CYP2C9,unknown,CHEMBL191083
methylene blue,CYP2C9,unknown,CHEMBL550495
methylene blue,CYP2C19,unknown,CHEMBL191083
methylene blue,CYP2C19,unknown,CHEMBL550495
methylene blue,CYP3A4,unknown,CHEMBL191083
methylene blue,CYP3A4,unknown,CHEMBL550495
methylene blue,CYP3A5,unknown,CHEMBL191083
methylene blue,CYP3A5,unknown,CHEMBL550495
methylene blue,BLVRB,no,CHEMBL191083
methylene blue,BLVRB,no,CHEMBL550495
methylene blue,CYP2D6,unknown,CHEMBL191083
methylene blue,CYP2D6,unknown,CHEMBL550495
methylene blue,ALB,unknown,CHEMBL191083
methylene blue,ALB,unknown,CHEMBL550495
methylene blue,ABCB1,unknown,CHEMBL191083
methylene blue,ABCB1,unknown,CHEMBL550495
methylene blue,SLC22A2,unknown,CHEMBL191083
methylene blue,SLC22A2,unknown,CHEMBL550495
methylene blue,SLC47A2,unknown,CHEMBL191083
methylene blue,SLC47A2,unknown,CHEMBL550495
methylene blue,SLC47A1,unknown,CHEMBL191083
methylene blue,SLC47A1,unknown,CHEMBL550495
moxonidine,ADRA2A,yes,CHEMBL19236
moxonidine,NISCH,yes,CHEMBL19236
pirlindole,MAOA,unknown,CHEMBL32350
pirlindole,HTR1A,unknown,CHEMBL32350
pirlindole,ADRA2A,unknown,CHEMBL32350
pirlindole,MAOA,unknown,CHEMBL32350
toloxatone,MAOA,unknown,CHEMBL18116
toloxatone,MAOA,yes,CHEMBL18116
tegafur,TYMS,yes,CHEMBL20883
tegafur,CYP1A2,unknown,CHEMBL20883
tegafur,CYP2C8,unknown,CHEMBL20883
tegafur,CYP2A6,no,CHEMBL20883
tegafur,CYP2E1,unknown,CHEMBL20883
tegafur,CYP3A5,unknown,CHEMBL20883
tegafur,SERPINA7,no,CHEMBL20883
gimeracil,DPYD,no,CHEMBL1730601
bemiparin,F10,yes,CHEMBL3707365
bemiparin,SERPINC1,unknown,CHEMBL3707365
bemiparin,SERPIND1,unknown,CHEMBL3707365
imidafenacin,CHRM1,yes,CHEMBL53366
